date,page,posted by,message,shares,likes,number of comments,pic,url,type,
"2015-10-29T03:06:27+0000","nztaakl","NZ Transport Agency - Auckland & Northland","#ROADWORKS on Brynderwyn Hill

Contractors have begun ramping up work again in their second year of extensive safety improvements to State Highway 1 on the northern side of Brynderwyn Hill south of Whangarei.

The ongoing work involves widening the east side of the highway at the top of the hill to remove tight corners, which will mean significant earthmoving activity, and installing a wire rope barrier to separate north and south bound traffic - thereby reducing the risk of crashes and minimising the impacts of vehicles crossing the centre line.

There will be some disruption for motorists with the passing lane at the top of the hill closed while work is completed on this section (it is likely to remain closed until late February) and speed restrictions will keep motorists and those working in the area safe.

We apologise for any inconvenience and thank you for your patience during the work. ^TP","14","13","5","https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xlp1/v/t1.0-0/s130x130/11222189_938939159513423_3469525661419384137_n.jpg?oh=f16a8948fe7b0bd343564f40a0f3678a&oe=56AD6454&__gda__=1457762154_42550b3b339078556bb79deccb3e472b","http://www.facebook.com/210306092376737/posts/938939659513373","post",
"2015-10-29T03:12:25+0000","nztaakl","Frances Louis","Im nominating NZTA for an Award for Public Distinction.","0","0","0","","http://www.facebook.com/210306092376737/posts/938939659513373","comment",
"2015-10-29T03:16:42+0000","nztaakl","Pedro Rochēē","The north side is mint only a mentally impaired person would crash on that side the south side needs improvement, complete waste of money fixing a road that was fine there are far worse roads in northland that need addressing","0","0","0","","http://www.facebook.com/210306092376737/posts/938939659513373","comment",
"2015-10-29T03:59:46+0000","nztaakl","Murray-Robyn Warin","Phil Warin","0","0","0","","http://www.facebook.com/210306092376737/posts/938939659513373","comment",
"2015-10-29T06:08:18+0000","nztaakl","Wallie Regan","And don't forget it the speed zone is 30 then u do 30  not like the fukwits diving on wharehine road ,road works 30ks yer rite,how about100ks,blue falcon passed me and a car with trailer, road chips flying all over the were,we got ur number,till we met again,!!!!!!!!!😎😎😎😎😎😎😎😎","0","0","0","","http://www.facebook.com/210306092376737/posts/938939659513373","comment",
"2015-10-29T18:03:19+0000","nztaakl","Lyn Ravenscroft","Why is it that people have nothing better than gripe all the time yes I seen couple of horrific accident on this stretch, not a pretty sight!","0","0","0","","http://www.facebook.com/210306092376737/posts/938939659513373","comment",
"2015-10-28T21:23:29+0000","nztaakl","Kaye Procter","Will  Harbour bridge lanes be closed on Sunday for the Marathon? If so what times. Thanks","0","0","2","","http://www.facebook.com/210306092376737/posts/938827169524622","post",
"2015-10-29T00:58:35+0000","nztaakl","NZ Transport Agency - Auckland & Northland","Hi Kaye, more information will be posted later today, however (in brief) the two southbound clip-on lanes will be closed from 4am until 11am on Sunday morning. ^Tony","0","0","0","","http://www.facebook.com/210306092376737/posts/938827169524622","comment",
"2015-10-29T01:25:52+0000","nztaakl","Kaye Procter","Thanks for this 🚘","0","0","0","","http://www.facebook.com/210306092376737/posts/938827169524622","comment",
"2015-10-28T04:21:14+0000","nztaakl","NZ Transport Agency - Auckland & Northland","#AKLTraffic around the City tonight.
Northern Motorway is heavy but flowing northbound from the city, but very congested southbound prior to Akld Harbour Bridge. Expect Delays.
Southern Motorway is heavy Newmarket to Greenlane and Ellerslie to Princes St southbound and flowing reasonably well northbound.
Northwestern Motorway from the City is heavy, but moving, all the way to Te Atatu Rd, while the Southwestern is flowing well.  ^TP","1","8","2","https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-0/s130x130/12065900_938414372899235_3792540892296560829_n.jpg?oh=f9c61e5b07adb4d33f49924772cb5460&oe=56E95124&__gda__=1459165962_8915dc11ebf19b5417611c401db27356","http://www.facebook.com/210306092376737/posts/938414372899235","post",
"2015-10-28T04:26:19+0000","nztaakl","Fazal Husaini","It would be a good idea to do this twice a day. Once after 7am and then after 4pm.","0","0","0","","http://www.facebook.com/210306092376737/posts/938414372899235","comment",
"2015-10-28T05:31:57+0000","nztaakl","NZ Transport Agency - Auckland & Northland","UPDATE: Nthn Mwy still congested Sth-Bnd Tristram to AHB, long delays - Nth-Bnd flowing well. Sthn Mwy flowing well both directions. Nth Wstn easing Wst-Bnd with moderate flow City to Te Atatu. ^TP","0","0","0","","http://www.facebook.com/210306092376737/posts/938414372899235","comment",
"2015-11-29T20:01:28+0000","NZTAWaikatoBoP","NZ Transport Agency Waikato BoP","A crash has downed a power pole on State Highway 39 south of Ngahinapouri and traffic is temporarily restricted to one lane as the scene is cleared. Please allow a little extra time passing through this area and take extra care. ^TP","1","4","1","https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-xfl1/v/t1.0-0/s130x130/12308643_1111397862211334_3093454855656388668_n.jpg?oh=ec51d983ace6b0bac48eb2a3a1b1698d&oe=56F284D8&__gda__=1457212723_ab00f5d3d8eda4433cb9322b780fe81e","http://www.facebook.com/652410784776713/posts/1111397862211334","post",
"2015-11-29T20:10:16+0000","NZTAWaikatoBoP","Michelle Keen","Kirsty Larkin-Heald","0","0","0","","http://www.facebook.com/652410784776713/posts/1111397862211334","comment",
"2015-11-28T09:51:13+0000","NZTAWaikatoBoP","Bryan Whiskey Walker","Te Rapa exit on the Waikato expressway closed at the moment due to a motor vehicle accident","0","0","0","","http://www.facebook.com/652410784776713/posts/1110609798956807","post",
"2015-11-28T04:11:00+0000","NZTAWaikatoBoP","NZ Transport Agency Waikato BoP","SH35 between Opotiki and Te Kaha near Maraenui Hill will be CLOSED to traffic from 11am-2pm on Wednesday 2 December to allow rockfall prevention work. 
There is no detour and motorists are advised to plan ahead to avoid the closure or consider delaying travel. 
The work is weather dependent and may be postponed. 
Other rock fall prevention work will be done along SH35 next week and stop/go traffic management and speed restrictions will be in place at other sites. Please allow extra time when travelling this route and thanks for your understanding.
www.nzta.govt.nz/summerjourneys","66","22","4","https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-0/s130x130/12246626_1110005039017283_6146457749245069957_n.jpg?oh=e9d6587eea48bf2703b073098af3f625&oe=56F40594&__gda__=1458157208_1f458494834ff8e40c016a2b1753fe40","http://www.facebook.com/652410784776713/posts/1110005039017283","post",
"2015-11-28T04:18:08+0000","NZTAWaikatoBoP","Noeline Sami","Craig Teddy Taalo Grant","0","0","0","","http://www.facebook.com/652410784776713/posts/1110005039017283","comment",
"2015-11-28T17:58:21+0000","NZTAWaikatoBoP","Jaz Wagner","Hoani Park Whitiora Park","0","0","0","","http://www.facebook.com/652410784776713/posts/1110005039017283","comment",
"2015-11-28T23:33:54+0000","NZTAWaikatoBoP","Charlie Delamere","Phoebe Matoe","0","0","0","","http://www.facebook.com/652410784776713/posts/1110005039017283","comment",
"2015-11-29T08:42:18+0000","NZTAWaikatoBoP","Toni Kiri-Collier","Harriet Paora","0","0","0","","http://www.facebook.com/652410784776713/posts/1110005039017283","comment",
"2015-11-27T20:00:00+0000","NZTAWaikatoBoP","NZ Transport Agency Waikato BoP","People travelling in the Karapiro/Piarere area on Sunday night: We have two job being done which may cause minor delays.
From 7.30pm Sunday til 5am Monday there is asphalt resurfacing in the west-bound lane of the SH1/SH29 intersection (the turnoff to Tauranga). Works will be under stop-go and there may be minor delays. On SH1 there’s roadmarking between Hickey Road and Hydro Road at Karapiro for a new weighbridge, between 7pm and 10.30pm.","1","5","1","","http://www.facebook.com/652410784776713/posts/1109977569020030","post",
"2015-11-27T20:58:48+0000","NZTAWaikatoBoP","Brenda Dunn","Why dont you just get on and start the roundabout for the SH 29/SH1 intersection... far better than treating the pot holes that will be back the next sunny day","0","0","0","","http://www.facebook.com/652410784776713/posts/1109977569020030","comment",
"2015-11-26T22:33:55+0000","NZTAWaikatoBoP","NZ Transport Agency Waikato BoP","Travelling in the Eastern Bay of Plenty next week? Please allow extra time for your journey with our contractors carrying out road repairs on several sections of the highway. Stop/go traffic management and speed restrictions will be in place at:
- Four sites on SH2 between Paengaroa & Opotiki 
- Two sites on SH34 between Awaiti (SH2 intersection) and Te Teko (SH30 intersection)
- Two sites on SH2 Waioeka 
Thanks for your patience. www.nzta.govt.nz/summerjourneys","8","24","0","https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-0/q85/s130x130/12278820_1109863125698141_7284339150403807376_n.jpg?oh=cbc5be3f95b34ef1bc61e2aa990bc889&oe=56F70116&__gda__=1457662120_824cf632a295a24e7ea3306ccc7f497e","http://www.facebook.com/652410784776713/posts/1109863125698141","post",
"2015-11-26T21:07:51+0000","NZTAWaikatoBoP","NZ Transport Agency Waikato BoP","Police are advising against all but essential travel between Te Awamutu, Arapuni and Putaruru following a crash which has blocked the main road between these towns and is expected to take several hours to clear. Emergency services were called to the scene of the crash on Arapuni Rd near Pukeatua about 7.35am. A truck and trailer unit carrying 160 weaner calves has ended up on its side, straddling the road. Salvage equipment has been called in from Hamilton and estimates suggest the road will be closed until about midday. The driver of the truck suffered minor injuries. Diversions are in place at the intersection of Arapuni and Bulmer Roads on to Rotongata and then Waimanu Roads.","136","25","25","https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-0/q87/s130x130/12310505_1109804319037355_4091338304371762093_n.jpg?oh=3e9c40eb1e6c4bdde272996c1e5fa295&oe=56DB0B55&__gda__=1458703813_f5003dbe244dc00c2060f2c08210cfa6","http://www.facebook.com/652410784776713/posts/1109804319037355","post",
"2015-11-26T21:08:54+0000","NZTAWaikatoBoP","Christine Woolerton","Jo Coulter","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:09:36+0000","NZTAWaikatoBoP","Shirley Thorburn","Steve Burr","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:11:10+0000","NZTAWaikatoBoP","Micaela Shearer","Are the animals ok?","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:16:07+0000","NZTAWaikatoBoP","Michelle Keen","Kirsty Larkin-Heald","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:17:46+0000","NZTAWaikatoBoP","Sewa Chalmers","Mike Dahl","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:26:12+0000","NZTAWaikatoBoP","Tabitha Allen","Baldy Day","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:26:54+0000","NZTAWaikatoBoP","Baillee Snodgrass","Clifton Smith","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:29:40+0000","NZTAWaikatoBoP","Wal Jackson","Shane McColl","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:31:45+0000","NZTAWaikatoBoP","Maureen Williams","Poor calves","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:36:41+0000","NZTAWaikatoBoP","Claire Knowles","Janice Fairhall is this where you are today?","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:39:43+0000","NZTAWaikatoBoP","Alyssa Ridgway","Lorraine Ridgway","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:41:43+0000","NZTAWaikatoBoP","Lucy Stanley","What about the poor calves?!","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:50:01+0000","NZTAWaikatoBoP","Rangi Dykstra","Samuel Seymour","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:53:51+0000","NZTAWaikatoBoP","Pete Connolly","Judy Anne Atkins Harry Atkins","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
"2015-11-26T21:55:18+0000","NZTAWaikatoBoP","Hayley Rowe","Ashley Rowe","0","0","0","","http://www.facebook.com/652410784776713/posts/1109804319037355","comment",
